D_pth [mm],d_apad [mm],shield [mm],Freq [GHz],"dB(S(1,1)) []","dB(S(2,1)) []","ang_deg(S(1,1)) [deg]","ang_deg(S(2,1)) [deg]"
0.15,0.65,1.5,37.4,-14.49332675,-0.791136221,26.73047586,121.6508371
0.15,0.65,1.5,37.45,-14.3987836,-0.833321867,25.25735233,120.788093
0.15,0.65,1.5,37.5,-14.31881456,-0.881153766,23.59326409,119.9582239
0.15,0.65,1.5,37.55,-14.25966191,-0.93362004,21.720482,119.1667018
0.15,0.65,1.5,37.6,-14.22966721,-0.989780527,19.62526999,118.4185528
0.15,0.65,1.5,37.65,-14.23943332,-1.048814083,17.30397401,117.7191196
0.15,0.65,1.5,37.7,-14.30120648,-1.110023559,14.77242804,117.0752937
0.15,0.65,1.5,37.75,-14.42638573,-1.172745676,12.0782784,116.4974009
0.15,0.65,1.5,37.8,-14.61929433,-1.236047254,9.314566251,116.0019336
0.15,0.65,1.5,37.85,-14.86507066,-1.297944106,6.639143561,115.6149571
0.15,0.65,1.5,37.9,-15.11452972,-1.353616833,4.340450371,115.3741431
0.15,0.65,1.5,37.95,-15.29627456,-1.391937151,3.004868005,115.3207242
0.15,0.65,1.5,38,-15.40753392,-1.391187365,3.379428853,115.4571656
0.15,0.65,1.5,38.05,-15.53534609,-1.32272623,5.319556044,115.6445963
0.15,0.65,1.5,38.1,-15.68436056,-1.179974484,7.782337617,115.5387226
0.15,0.65,1.5,38.15,-15.78775964,-1.010520557,10.05604221,114.8417419
0.15,0.65,1.5,38.2,-15.81271964,-0.878375883,11.90465646,113.6517767
0.15,0.65,1.5,38.25,-15.76545033,-0.803947653,13.28168129,112.2904441
0.15,0.65,1.5,38.3,-15.66615326,-0.772231731,14.21085845,110.9717909
0.15,0.65,1.5,38.35,-15.53476072,-0.763635701,14.74730917,109.7596377
0.15,0.65,1.5,38.4,-15.38643197,-0.765316457,14.95664256,108.6473946
0.15,0.65,1.5,38.45,-15.23136218,-0.770578548,14.90249186,107.6109091
0.15,0.65,1.5,38.5,-15.07588806,-0.776335184,14.64060012,106.6274091
0.15,0.65,1.5,38.55,-14.92368613,-0.781339785,14.2171303,105.6796403
0.15,0.65,1.5,38.6,-14.77671272,-0.785227383,13.6691284,104.7555025
0.15,0.65,1.5,38.65,-14.63585643,-0.788034389,13.02582121,103.846797
0.15,0.65,1.5,38.7,-14.50136413,-0.78996418,12.31006896,102.9480817
0.15,0.65,1.5,38.75,-14.37310978,-0.791273992,11.53968351,102.0558124
0.15,0.65,1.5,38.8,-14.25076042,-0.7922213,10.72852195,101.1677378
0.15,0.65,1.5,38.85,-14.13387696,-0.793039557,9.887354316,100.2824806
0.15,0.65,1.5,38.9,-14.02197436,-0.793928527,9.02453685,99.3992487
0.15,0.65,1.5,38.95,-13.9145569,-0.79505191,8.146529041,98.5176343
0.15,0.65,1.5,39,-13.81113812,-0.796538545,7.258289955,97.63747366
0.15,0.65,1.5,39.05,-13.71125176,-0.79848531,6.363582946,96.75874896
0.15,0.65,1.5,39.1,-13.61445711,-0.80096075,5.465211591,95.88151966
0.15,0.65,1.5,39.15,-13.52034124,-0.804008891,4.5652042,95.00587491
0.15,0.65,1.5,39.2,-13.42851956,-0.807653012,3.664959835,94.13190127
